unix,low,high,open,close,volume,date,vol_fiat
1599177600,0.3314,0.3887,0.35,0.3781,32119321,2020-09-04,12144315.2701
1599091200,0.3268,0.4721,0.4644,0.3493,39044111,2020-09-03,13638107.9723
1599004800,0.4203,0.5266,0.5169,0.4638,28659786,2020-09-02,13292408.7468
1598918400,0.492,0.5532,0.502,0.517,23551530,2020-09-01,12176141.01
1598832000,0.5019,0.5263,0.5183,0.5019,12219294,2020-08-31,6132863.6586
1598745600,0.5083,0.55,0.5334,0.5183,14095383,2020-08-30,7305637.0089
1598659200,0.5224,0.5483,0.5342,0.534,10738263,2020-08-29,5734232.442000001
1598572800,0.5121,0.5632,0.5222,0.5339,17530373,2020-08-28,9359466.1447
1598486400,0.489,0.5583,0.5507,0.5222,25373082,2020-08-27,13249823.4204
1598400000,0.5295,0.59,0.5607,0.5504,18134650,2020-08-26,9981311.36
1598313600,0.5307,0.638,0.6294,0.5609,29040220,2020-08-25,16288659.397999998
1598227200,0.5932,0.6661,0.6141,0.6299,38344276,2020-08-24,24153059.4524
1598140800,0.5438,0.639,0.5638,0.6148,38150685,2020-08-23,23455041.138
1598054400,0.51,0.5884,0.5316,0.5643,32256312,2020-08-22,18202236.8616
1597968000,0.523,0.6351,0.627,0.5302,48554422,2020-08-21,25743554.5444
1597881600,0.5913,0.6683,0.5966,0.627,44863318,2020-08-20,28129300.386
1597795200,0.5052,0.6271,0.5569,0.5961,40375436,2020-08-19,24067797.3996
1597708800,0.5132,0.6079,0.5875,0.5569,31783175,2020-08-18,17700050.1575
1597622400,0.5815,0.6949,0.6294,0.5884,43308459,2020-08-17,25482697.2756
1597536000,0.6152,0.6648,0.6357,0.6294,46771912,2020-08-16,29438241.4128
1597449600,0.6,0.71,0.6375,0.635,66446888,2020-08-15,42193773.88
1597363200,0.6203,0.7661,0.6708,0.6388,85839280,2020-08-14,54834132.064
1597276800,0.4986,0.71,0.5239,0.6707,123609364,2020-08-13,82904800.4348
1597190400,0.4075,0.5469,0.436,0.524,43599260,2020-08-12,22846012.240000002
1597104000,0.3968,0.4885,0.4692,0.4361,36714998,2020-08-11,16011410.627799999
1597017600,0.4069,0.4877,0.4242,0.4692,35685021,2020-08-10,16743411.8532
1596931200,0.4113,0.4723,0.4527,0.424,31199960,2020-08-09,13228783.04
1596844800,0.3681,0.4604,0.3696,0.4525,38148099,2020-08-08,17262014.7975
1596758400,0.3381,0.3807,0.3644,0.3697,19220048,2020-08-07,7105651.745599999
1596672000,0.334,0.3743,0.3353,0.3644,28810182,2020-08-06,10498430.3208
1596585600,0.3213,0.3466,0.327,0.3353,18026499,2020-08-05,6044285.1147
1596499200,0.3094,0.3315,0.3098,0.3272,11484971,2020-08-04,3757882.5112
1596412800,0.2982,0.3232,0.3017,0.3102,10719319,2020-08-03,3325132.7537999996
1596326400,0.2612,0.3378,0.3288,0.3014,18465456,2020-08-02,5565488.4384
1596240000,0.3218,0.3364,0.3275,0.3288,12887624,2020-08-01,4237450.771199999
1596153600,0.3161,0.3487,0.3349,0.3278,15367211,2020-07-31,5037371.765799999
1596067200,0.3037,0.3469,0.308,0.335,20687219,2020-07-30,6930218.365
1595980800,0.3065,0.3285,0.3148,0.308,19039702,2020-07-29,5864228.216
1595894400,0.2775,0.3172,0.2881,0.3154,23125188,2020-07-28,7293684.2952000005
1595808000,0.2685,0.325,0.3218,0.288,33373203,2020-07-27,9611482.464
